geometry,Regione,Sigla,Vaccinati,Popolazione,%,Somministrate/Consegnate,al,Percentuale,Totale vaccinazioni,Popolazione totale,Media ogni 100.000 abitanti,Percentuale totale,Almeno una dose,Vaccinazione completa,% Vaccinati almeno una dose,% Vaccinati completamente,Prima Italia,Completaa Italia,%prima Italia,%completa Italia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""type"":""Polygon"",""coordinates"":[[[13.915544441484808,42.89571399777708],[13.937717387331237,42.81605209320791],[13.996845242921715,42.704944699993014],[14.03777991217666,42.65714755725151],[14.073597747774736,42.60306131678086],[14.11112119459177,42.560714725404615],[14.187305162371805,42.49279246992985],[14.26860596380871,42.43493277082172],[14.3078350218447,42.41145347263291],[14.410171694982061,42.36030214443586],[14.41301438034699,42.343950490340085],[14.444283919361183,42.31082790896659],[14.502843237878674,42.272254776227825],[14.51193983104644,42.25003329758485],[14.617119189548728,42.199720515751686],[14.69387169440175,42.175821944380935],[14.71718171439415,42.17330630528928],[14.72343562219699,42.12634770891166],[14.717750251467136,42.10580332299645],[14.738217586094608,42.08693602980902],[14.779720792422538,42.0701651025313],[14.762664680232978,42.04249307252306],[14.766644439743875,42.01901377433425],[14.727983918780872,42.004339212966244],[14.669424600263381,41.947737333403936],[14.664876303679499,41.9171303911221],[14.614845041256787,41.89029690747775],[14.599494540286184,41.85423941383065],[14.571636223709902,41.82195537882104],[14.551737426155412,41.81776264700161],[14.534112776892869,41.79260625608502],[14.490335422272995,41.76199931380319],[14.464751253988656,41.77793169471702],[14.446558067653125,41.838726306098756],[14.377765081821897,41.881072897475],[14.34308432036979,41.87101034110837],[14.325459671107245,41.89658600520689],[14.303286725260817,41.895328185661064],[14.285662075998271,41.90958347384713],[14.227671294553765,41.87562234610974],[14.218006164313014,41.85465868701259],[14.166837827744333,41.843338311100126],[14.148076104335818,41.82824447655018],[14.165700753598362,41.810635002908576],[14.171386124328215,41.78086660699062],[14.20265566334241,41.76786913835039],[14.194696144320616,41.74900184516295],[14.159446845795523,41.74816329879907],[14.116238028248638,41.73810074243244],[14.070186525336823,41.73810074243244],[14.020155262914113,41.6831759555979],[13.995139631702758,41.694496331510365],[13.95704764781274,41.69659269742008],[13.941697146842134,41.6890457801451],[13.920661275141677,41.718394902881116],[13.824578509807154,41.74187420106992],[13.791034822501018,41.743970566979634],[13.750100153246073,41.76158004062124],[13.749531616173087,41.774577509261476],[13.717125003012923,41.79847608063223],[13.693814983020523,41.79260625608502],[13.663113981079315,41.812312095636344],[13.639235424013929,41.80518445154332],[13.632412979138106,41.78380151926422],[13.586930013299277,41.767449865168444],[13.572716586474645,41.755290942892096],[13.522685324051935,41.77373896289759],[13.505060674789387,41.80266881245166],[13.464694542607429,41.810215729726636],[13.456735023585633,41.82153610563909],[13.408409372381879,41.838307032916816],[13.392490334338289,41.82069755927521],[13.367474703126934,41.83411430109739],[13.36065225825111,41.87017179474448],[13.38509935238948,41.90497146884575],[13.357241035813196,41.92677367430679],[13.338479312404681,41.92677367430679],[13.32369734850706,41.94606024067617],[13.286742438763014,41.951510792041425],[13.232731416829406,41.98253700750521],[13.199756266596257,41.987568285688525],[13.14062841100578,42.01649813524259],[13.105947649553674,42.02697996479117],[13.101967890042776,42.01062831069539],[13.055347850057977,42.01733668160648],[13.027489533481695,42.05087853616192],[13.0195300144599,42.0760349270785],[13.037723200795432,42.120058611182515],[13.060464683714844,42.123832069820004],[13.087185926145157,42.14521500209909],[13.087754463218143,42.17875685665454],[13.125277910035175,42.17749903710871],[13.170760875874002,42.151504099828244],[13.184405765625652,42.159889563467104],[13.249787529018967,42.128444074821374],[13.276508771449278,42.14060299709772],[13.306072699244517,42.139345177551895],[13.32369734850706,42.16198592937682],[13.368611777272903,42.18085322256425],[13.332793941674828,42.20894452575443],[13.320854663142136,42.23074673121547],[13.292996346565854,42.23326237030713],[13.229888731464479,42.288187157141664],[13.227614583172539,42.320471192151274],[13.154273300757428,42.3577865053442],[13.190091136355505,42.3821043498969],[13.190091136355505,42.40139091626627],[13.155978911976383,42.4152269312704],[13.11731839101338,42.444995327188344],[13.154841837830414,42.46344334719384],[13.172466487092958,42.48692264538265],[13.178720394895798,42.513756129027],[13.158253060268326,42.528849963576945],[13.192365284647448,42.588386755412856],[13.262295344624643,42.584194023593426],[13.292427809492867,42.57161582813514],[13.328245645090945,42.580839838137884],[13.381119592878582,42.58167838450177],[13.394195945557245,42.5917409408684],[13.395333019703216,42.62276715633218],[13.408977909454864,42.643730815429336],[13.37031738849186,42.65085845952237],[13.350418590937373,42.6697257527098],[13.357809572886183,42.69572068999027],[13.344164683134533,42.70242906090135],[13.389647648973362,42.688173772715295],[13.428308169936365,42.70746033908467],[13.452755264074735,42.73471309591097],[13.489710173818782,42.73471309591097],[13.505060674789387,42.748129837733146],[13.503355063570432,42.772028409103896],[13.530076306000744,42.79634625365659],[13.535193139657611,42.81772918593568],[13.572148049401658,42.801377531839904],[13.621610774751385,42.816471366389855],[13.636392738649004,42.804312444113506],[13.664251055225286,42.808085902750996],[13.700068890823363,42.82359901048289],[13.723378910815761,42.85630231867444],[13.780801155187282,42.861752870039695],[13.817187527858344,42.87852379731742],[13.915544441484808,42.89571399777708]]]}",Abruzzo,ABR,1742630,1285256,135.59%,89.1,31/08/21,135.59%,77780004,59257566,131258,131.26%,940063,852438,73.14%,66.32%,42584854,37843284,71.86%,63.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""type"":""Polygon"",""coordinates"":[[[16.867388924424738,40.39894219930646],[16.849195738089207,40.40397347748978],[16.809966680053215,40.43416114658968],[16.793479104936644,40.46309099614375],[16.736625397638107,40.468960820690945],[16.72013782252153,40.48237756251312],[16.737762471784077,40.505018314338045],[16.716726600083618,40.52514342707131],[16.706492932769883,40.55113836435178],[16.724686119105414,40.60354751209465],[16.71047269228078,40.63373518119455],[16.726391730324373,40.67859741166245],[16.69739633960212,40.70291525621515],[16.725823193251387,40.71465490530955],[16.63372018742776,40.75448585759413],[16.608704556216402,40.752808764866366],[16.576866480129226,40.76454841396077],[16.537637422093233,40.75406658441219],[16.539343033312193,40.72597528122201],[16.49670275283829,40.75909786259551],[16.480215177721714,40.737714930316415],[16.431320989444977,40.705850168488745],[16.401188524576753,40.70836580758041],[16.381289727022263,40.737295657134474],[16.347746039716128,40.752808764866366],[16.317045037774918,40.78425425351209],[16.257917182184443,40.82324665943279],[16.231764476827117,40.85594996762434],[16.224373494878307,40.88739545627007],[16.203337623177852,40.91842167173385],[16.163540028068876,40.929742047646315],[16.139092933930506,40.91926021809774],[16.122036821740945,40.90039292491031],[16.09474704223765,40.921356584007455],[15.977628405202667,40.95951044356427],[16.00946648128985,40.973346458568386],[16.032776501282246,40.99934139584885],[16.028796741771348,41.02491705994738],[16.039030409085086,41.04001089449733],[16.008329407143876,41.06013600723059],[15.97705986812968,41.0953549545138],[15.954318385210268,41.11170660860958],[15.921911772050104,41.11212588179152],[15.879840028649188,41.13937863861782],[15.807067283307063,41.11212588179152],[15.799676301358254,41.09283931542215],[15.768406762344059,41.08445385178328],[15.75362479844644,41.098289866787404],[15.682557664323271,41.08738876405688],[15.618312975075927,41.10038623269712],[15.564870490215304,41.090323676330485],[15.543834618514847,41.05678182177505],[15.447183316107337,41.07900330041802],[15.397152053684627,41.10793314997209],[15.368156662962374,41.085711671329115],[15.315282715174737,41.10499823769849],[15.29879514005816,41.094097134967974],[15.268094138116952,41.10751387679015],[15.236256062029772,41.14105573134559],[15.211808967891402,41.149860468166395],[15.210103356672446,41.16872776135383],[15.228296543007978,41.185917961813495],[15.258429007876202,41.198496157271784],[15.246489729343509,41.23539219728276],[15.276622194211733,41.250486031832715],[15.251038025927391,41.27144969092986],[15.216925801548271,41.27606169593124],[15.202143837650652,41.2873820718437],[15.150975501081971,41.28360861320621],[15.129939629381512,41.31086137003251],[15.10094423865926,41.32889011685606],[15.073085922082978,41.33350212185743],[15.05944103233133,41.37291380096008],[15.082182515250743,41.38884618187391],[15.099807164513289,41.434546958705695],[15.07649714452089,41.43370841234181],[15.033288326974004,41.453833525075076],[15.024760270879224,41.47773209644583],[15.008272695762649,41.487375379630514],[14.967338026507703,41.52007868782207],[14.941185321150376,41.52469069282344],[14.938911172858436,41.551524176467794],[14.951418988464113,41.5934514946621],[14.934931413347538,41.62028497830645],[14.961084118704864,41.647118461950804],[14.99235365771906,41.62992826149114],[15.023623196733253,41.622800617398106],[15.049207365017594,41.65634247195355],[15.101512775732246,41.67269412604932],[15.117431813775836,41.694496331510365],[15.153818186446898,41.707074526968654],[15.121980110359718,41.72132981515472],[15.103786924024186,41.742293474251866],[15.098101553294333,41.767030591986504],[15.115726202556878,41.79050989017531],[15.117431813775836,41.81566628109189],[15.104355461097173,41.84753104291956],[15.139604759622264,41.88023435111111],[15.137330611330322,41.92635440112485],[15.225453857643052,41.91796893748599],[15.299932214204132,41.919226757031815],[15.34427810589699,41.915453298394326],[15.366451051743418,41.90161728339021],[15.430695740990762,41.90077873702632],[15.507448245843785,41.90874492748324],[15.62399834580578,41.927612220670675],[15.675735219447446,41.915034025212385],[15.757604557957338,41.91671111794015],[15.930439828144882,41.93390131839982],[16.0111720925088,41.95067224567754],[16.08451337492391,41.94102896249285],[16.120899747594976,41.914614752030445],[16.14023000807648,41.9141954788485],[16.166382713433805,41.887361995204145],[16.19253541879113,41.8362106670071],[16.197083715375012,41.80141099290583],[16.189692733426202,41.774577509261476],[16.14364123051439,41.742293474251866],[16.12260535881393,41.73893928879632],[16.065183114442412,41.69323851196453],[16.03334503835523,41.67688685786875],[15.946358866188472,41.6441835496772],[15.900875900349645,41.61609224648702],[15.89291638132785,41.586743123751006],[15.899738826203674,41.53643034191785],[15.925891531561,41.49282593099578],[15.965120589596989,41.455510617802844],[15.99809573983014,41.43664332461541],[16.10327509833243,41.39890873824054],[16.16410856514186,41.370817435050355],[16.215276901710542,41.35614287368235],[16.248252051943695,41.333921395039376],[16.344334817278217,41.30960355048668],[16.399482913357794,41.28528570593399],[16.41824463676631,41.282770066842325],[16.452356861145432,41.26054858819935],[16.536500347947264,41.23623074364665],[16.605861870851477,41.20226961590927],[16.72013782252153,41.17124340044549],[16.780402752257977,41.15950375135108],[16.793479104936644,41.14776410225668],[16.849195738089207,41.130573901797014],[16.92822239123417,41.11170660860958],[16.961766078540304,41.097032047241576],[17.045909565342136,41.08109966632774],[17.149383312625467,41.03497961631401],[17.176673092128766,41.02910979176681],[17.207374094069976,41.00059921539468],[17.2375065589382,40.99305229811971],[17.305162470623454,40.95615625810872],[17.334726398418695,40.929742047646315],[17.348939825243328,40.90752056900333],[17.389305957425286,40.893265280817275],[17.413184514490673,40.87146307535623],[17.456961869110543,40.849660869895196],[17.47060675886219,40.833309215799424],[17.551907560299096,40.80018663442593],[17.68835645781558,40.765806233506595],[17.73554503487336,40.745681120773334],[17.743504553895157,40.73478001804281],[17.84129293044864,40.69033706075685],[17.89132419287135,40.68237087029994],[17.938512769929133,40.68572505575548],[17.97319353138124,40.64421701074313],[17.994229403081697,40.64799046938061],[18.018676497220067,40.6186413466446],[18.045397739650376,40.59809696072939],[18.034595535263655,40.56832856481144],[18.0755302045186,40.536883076165715],[18.07837288988353,40.52640124661714],[18.115896336700562,40.50711468024776],[18.127835615233252,40.492440118879756],[18.20174543472135,40.468960820690945],[18.25177669714406,40.43416114658968],[18.334214572726935,40.35659560793022],[18.35070214784351,40.353241422474674],[18.401301947339206,40.30334791382346],[18.42404343025862,40.29412390382071],[18.464978099513566,40.22158964334457],[18.46440956244058,40.192659793790504],[18.49226787901686,40.15408666105175],[18.517283510228218,40.13438082150043],[18.52069473266613,40.107966611038016],[18.48487689706805,40.07861748830201],[18.47805445219223,40.04884909238405],[18.43484563464534,40.02327342828553],[18.43143441220743,40.000632676460604],[18.41551537416384,39.991827939639805],[18.403007558558162,39.9616402705399],[18.394479502463383,39.91216603507063],[18.39959633612025,39.88910601006376],[18.389362668806513,39.84550159914169],[18.391636817098455,39.81866811549734],[18.368895334179044,39.79309245139882],[18.33364603565395,39.79518881730853],[18.307493330296623,39.81699102276957],[18.257462067873913,39.836277589138945],[18.210273490816128,39.83795468186672],[18.146028801568782,39.863530345965245],[18.132383911817136,39.87820490733325],[18.076098741591586,39.90671548370537],[18.045966276723362,39.92977550871224],[18.01185405234424,39.972122100088484],[18.00844282990633,39.99560139827729],[18.02095064551201,40.016145784192496],[18.01697088600111,40.03417453101605],[17.983995735767962,40.05471891693126],[18.005600144541404,40.07358621011869],[18.01071697819827,40.10712806467413],[17.991955254789758,40.13396154831848],[17.924867880177484,40.18343578378776],[17.923162268958528,40.224943828800114],[17.907811767987923,40.25135803926253],[17.863465876295066,40.28196498154436],[17.729291127070525,40.300413001549856],[17.660498141239298,40.304186460187346],[17.505287520314297,40.2949624501846],[17.492779704708617,40.31089483109843],[17.459236017402482,40.316345382463695],[17.449002350088747,40.328085031558096],[17.393285716936184,40.33311630974141],[17.374523993527667,40.348629417473305],[17.310847841353308,40.36540034475102],[17.25569974527373,40.39558801385092],[17.230684114062374,40.40145783839812],[17.251151448689846,40.44967425432157],[17.24205485552208,40.477346284329805],[17.2994770998936,40.468541547509005],[17.326198342323913,40.489085933424214],[17.302888322331512,40.500825582518615],[17.2761670799012,40.489085933424214],[17.255131208200744,40.500825582518615],[17.217039224310724,40.47399209887426],[17.19316066724534,40.47566919160204],[17.181789925785637,40.49411721160753],[17.129484515070985,40.517596509796334],[17.087412771670067,40.520531422069936],[17.020325397057796,40.50585686070193],[16.948121188788654,40.46979936705483],[16.88785625905221,40.42326004385916],[16.867388924424738,40.39894219930646]]]}",Puglia,PUG,5384354,3926931,137.11%,91.6,31/08/21,137.11%,77780004,59257566,131258,131.26%,2956916,2621589,75.30%,66.76%,42584854,37843284,71.86%,63.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""type"":""Polygon"",""coordinates"":[[[16.867388924424738,40.39894219930646],[16.84862720101622,40.37168944248017],[16.780971289330964,40.297058816094314],[16.74970175031677,40.24926167335281],[16.730940026908254,40.20272235015714],[16.69000535765331,40.14947465605037],[16.645090928887466,40.11970626013242],[16.62860335377089,40.13060736286294],[16.585963073296988,40.13396154831848],[16.53081497721741,40.11928698695048],[16.45292539821842,40.135638641046256],[16.40971658067153,40.12180262604214],[16.4148334143284,40.0815524005756],[16.393797542627944,40.04297926783685],[16.399482913357794,40.019919242829985],[16.338649446548363,39.93732242598721],[16.360253855321808,39.92055149870949],[16.34376628020523,39.90336129824983],[16.317045037774918,39.92977550871224],[16.26928792364415,39.93690315280527],[16.23858692170294,39.92642132325669],[16.217551050002484,39.92893696234835],[16.215276901710542,39.89707220052068],[16.15956026855798,39.92097077189143],[16.132270489054683,39.908392576433144],[16.08394483785093,39.89749147370263],[16.05438091005569,39.8991685664304],[16.02367990811448,39.92474423052892],[16.00776087007089,39.95786681190242],[16.03107089006329,39.99434357873146],[15.979902553494608,39.983442476000945],[15.928734216925927,40.00189049600644],[15.898601752057704,39.98260392963706],[15.845159267197081,40.00524468146198],[15.82071217305871,40.00272904237032],[15.795696541847356,39.972541373270424],[15.77181798478197,39.95660899235659],[15.75589894673838,39.92432495734698],[15.734863075037923,39.944450070080244],[15.72178672235926,39.97463773918014],[15.675166682374462,40.01404941828278],[15.677440830666404,40.028723979650785],[15.645034217506238,40.04130217510908],[15.67289253408252,40.05555746329514],[15.669481311644608,40.07442475648258],[15.706436221388655,40.11886771376854],[15.702456461877759,40.16247212469061],[15.71325866626448,40.17924305196833],[15.774660670146897,40.21823545788903],[15.805930209161092,40.252615858808355],[15.79512800477437,40.28783480609157],[15.750213576008528,40.29957445518597],[15.709847443826568,40.33772831474278],[15.71098451797254,40.37839781339126],[15.604099548251293,40.43583823931745],[15.578515379966953,40.47063791341872],[15.539854859003949,40.489085933424214],[15.551225600463656,40.51004959252136],[15.546108766806787,40.532690344346285],[15.510859468281696,40.58677658481693],[15.47617870682959,40.59348495572802],[15.45286868683719,40.61193297573351],[15.46878772488078,40.6400242789237],[15.504605560478858,40.66392285029445],[15.429558666844791,40.6936912462124],[15.403405961487465,40.717170544401206],[15.382370089787008,40.725136734858125],[15.380095941495066,40.75197021850248],[15.389761071735817,40.7687411457802],[15.386349849297904,40.79263971715095],[15.33575004980221,40.83582485489108],[15.378958867349095,40.841694679438284],[15.384644238078948,40.877332899903436],[15.416482314166128,40.88236417808675],[15.465945039515853,40.87104380217429],[15.468219187807795,40.89074964172561],[15.52734704339827,40.908778388549166],[15.54838291509873,40.954059892199005],[15.56771317558023,40.9695729999309],[15.5728300092371,40.9997606690308],[15.543834618514847,41.05678182177505],[15.564870490215304,41.090323676330485],[15.618312975075927,41.10038623269712],[15.682557664323271,41.08738876405688],[15.75362479844644,41.098289866787404],[15.768406762344059,41.08445385178328],[15.799676301358254,41.09283931542215],[15.807067283307063,41.11212588179152],[15.879840028649188,41.13937863861782],[15.921911772050104,41.11212588179152],[15.954318385210268,41.11170660860958],[15.97705986812968,41.0953549545138],[16.008329407143876,41.06013600723059],[16.039030409085086,41.04001089449733],[16.028796741771348,41.02491705994738],[16.032776501282246,40.99934139584885],[16.00946648128985,40.973346458568386],[15.977628405202667,40.95951044356427],[16.09474704223765,40.921356584007455],[16.122036821740945,40.90039292491031],[16.139092933930506,40.91926021809774],[16.163540028068876,40.929742047646315],[16.203337623177852,40.91842167173385],[16.224373494878307,40.88739545627007],[16.231764476827117,40.85594996762434],[16.257917182184443,40.82324665943279],[16.317045037774918,40.78425425351209],[16.347746039716128,40.752808764866366],[16.381289727022263,40.737295657134474],[16.401188524576753,40.70836580758041],[16.431320989444977,40.705850168488745],[16.480215177721714,40.737714930316415],[16.49670275283829,40.75909786259551],[16.539343033312193,40.72597528122201],[16.537637422093233,40.75406658441219],[16.576866480129226,40.76454841396077],[16.608704556216402,40.752808764866366],[16.63372018742776,40.75448585759413],[16.725823193251387,40.71465490530955],[16.69739633960212,40.70291525621515],[16.726391730324373,40.67859741166245],[16.71047269228078,40.63373518119455],[16.724686119105414,40.60354751209465],[16.706492932769883,40.55113836435178],[16.716726600083618,40.52514342707131],[16.737762471784077,40.505018314338045],[16.72013782252153,40.48237756251312],[16.736625397638107,40.468960820690945],[16.793479104936644,40.46309099614375],[16.809966680053215,40.43416114658968],[16.849195738089207,40.40397347748978],[16.867388924424738,40.39894219930646]]]}",Basilicata,BAS,721825,547579,131.82%,90.5,31/08/21,131.82%,77780004,59257566,131258,131.26%,401358,338234,73.30%,61.77%,42584854,37843284,71.86%,63.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""type"":""Polygon"",""coordinates"":[[[16.645090928887466,40.11970626013242],[16.605861870851477,40.079456034665895],[16.599607963048637,40.036690170107704],[16.61893822353014,39.975895558725966],[16.630308964989847,39.96625227554128],[16.60415625963252,39.92977550871224],[16.567769886961457,39.900426385976225],[16.529677903071438,39.860176160509695],[16.493860067473364,39.81279829095014],[16.48703762259754,39.79057681230716],[16.49158591918142,39.75032658684063],[16.527972291852485,39.7247509227421],[16.524561069414574,39.65976357954094],[16.613821389873273,39.622448266348016],[16.68716267228838,39.62119044680218],[16.738899545930046,39.615739895436924],[16.755387121046624,39.624125359075784],[16.78153982640395,39.6144820758911],[16.817357662002024,39.58890641179257],[16.82531718102382,39.56920057224125],[16.87080014686265,39.53607799086775],[16.975410968291953,39.491215760399854],[17.018051248765854,39.48576520903459],[17.054437621436918,39.43796806629309],[17.11868231068426,39.40526475810153],[17.155068683355324,39.398556387190446],[17.138012571165763,39.37801200127524],[17.11129132873545,39.3172173898935],[17.106174495078584,39.25264931987428],[17.14710916433353,39.206109996678606],[17.11583962531933,39.14321901938715],[17.110722791662468,39.09584114982759],[17.134032811654865,39.05978365618049],[17.172693332617868,39.03336944571809],[17.201120186267136,39.026661074806995],[17.17383040676384,39.00779378161956],[17.159616979939205,38.979283205247434],[17.169850647252943,38.95244972160308],[17.1482462384795,38.94364498478228],[17.113565477027393,38.9096838570449],[17.09309814239992,38.90591039840741],[17.04306687997721,38.91932714022958],[17.021462471203765,38.90549112522547],[16.98450756145972,38.93777516023508],[16.958923393175375,38.93945225296285],[16.84123621906741,38.91723077431987],[16.747996139097815,38.88410819294637],[16.677497542047632,38.84553506020762],[16.604724796705504,38.81283175201606],[16.57118110939937,38.77258152654953],[16.570612572326382,38.75413350654404],[16.537637422093233,38.722268744716374],[16.535363273801295,38.70382072471088],[16.558673293793692,38.67908360697624],[16.555830608428764,38.653927216059664],[16.572886720618328,38.56839548694329],[16.57231818354534,38.53233799329619],[16.583120387932063,38.457707366910334],[16.56720134988847,38.42332696599101],[16.498408364057248,38.36043598869956],[16.452356861145432,38.33444105141909],[16.323867482650744,38.29419082595256],[16.272130609009075,38.23926603911803],[16.160697342703948,38.13025501181284],[16.14477830466036,38.03088726769235],[16.101000950040486,37.960030099943985],[16.063477503223453,37.923972606296886],[15.995821591538197,37.915587142658026],[15.923048846196073,37.92942315766214],[15.824691932569609,37.91894132811357],[15.763858465760176,37.91642568902191],[15.710415980899553,37.93613152857323],[15.678577904812373,37.95374100221484],[15.6387803097034,38.00153814495634],[15.634800550192502,38.01747052587017],[15.654130810674005,38.03088726769235],[15.650719588236091,38.06736403452139],[15.634800550192502,38.076168771342196],[15.63138932775459,38.10300225498655],[15.65697349603893,38.13528628999616],[15.652993736528034,38.15750776863914],[15.633094938973546,38.19104962319458],[15.635937624338473,38.23255766820694],[15.700182313585817,38.253102054122145],[15.749076501862557,38.256875512759635],[15.79512800477437,38.28035481094844],[15.829240229153491,38.32395922187052],[15.836062674029316,38.364209447337046],[15.849139026707979,38.37133709143007],[15.882114176941128,38.43087388326598],[15.9025815115686,38.4388400737229],[15.919637623758161,38.509277968289325],[15.93214543936384,38.54072345693505],[15.866763675970525,38.5918747851321],[15.828671692080505,38.62583591286948],[15.85255024914589,38.66273195288046],[15.895190529619791,38.68117997288596],[15.949201551553399,38.69166180243453],[15.986156461297448,38.7235265642622],[16.04187309445001,38.72771929608163],[16.1004324129675,38.71136764198585],[16.13454463734662,38.71723746653306],[16.18514443684232,38.74952150154267],[16.21072860512666,38.79941501019388],[16.221530809513382,38.834633957477095],[16.221530809513382,38.91136094977267],[16.198789326593968,38.93274388205176],[16.15558050904708,38.95244972160308],[16.12999634076274,39.00066613752653],[16.10213802418646,39.02582252844311],[16.08394483785093,39.09332551073594],[16.06632018858838,39.13609137529412],[16.05665505834763,39.27151661306171],[16.035619186647175,39.35201706399477],[15.995253054465213,39.44383789084029],[15.962277904232062,39.47444483312213],[15.92361738326906,39.52769252722889],[15.882114176941128,39.54278636177884],[15.874154657919334,39.55326819132742],[15.830945840372447,39.66982613590757],[15.814458265255873,39.67779232636449],[15.807635820380048,39.73774839138234],[15.786031411606604,39.81699102276957],[15.768975299417043,39.83711613550283],[15.790011171117502,39.850952150506956],[15.779777503803766,39.89413728824708],[15.75589894673838,39.92432495734698],[15.77181798478197,39.95660899235659],[15.795696541847356,39.972541373270424],[15.82071217305871,40.00272904237032],[15.845159267197081,40.00524468146198],[15.898601752057704,39.98260392963706],[15.928734216925927,40.00189049600644],[15.979902553494608,39.983442476000945],[16.03107089006329,39.99434357873146],[16.00776087007089,39.95786681190242],[16.02367990811448,39.92474423052892],[16.05438091005569,39.8991685664304],[16.08394483785093,39.89749147370263],[16.132270489054683,39.908392576433144],[16.15956026855798,39.92097077189143],[16.215276901710542,39.89707220052068],[16.217551050002484,39.92893696234835],[16.23858692170294,39.92642132325669],[16.26928792364415,39.93690315280527],[16.317045037774918,39.92977550871224],[16.34376628020523,39.90336129824983],[16.360253855321808,39.92055149870949],[16.338649446548363,39.93732242598721],[16.399482913357794,40.019919242829985],[16.393797542627944,40.04297926783685],[16.4148334143284,40.0815524005756],[16.40971658067153,40.12180262604214],[16.45292539821842,40.135638641046256],[16.53081497721741,40.11928698695048],[16.585963073296988,40.13396154831848],[16.62860335377089,40.13060736286294],[16.645090928887466,40.11970626013242]]]}",Calabria,CAL,2274480,1877728,121.13%,85.5,31/08/21,121.13%,77780004,59257566,131258,131.26%,1224173,1114017,65.19%,59.33%,42584854,37843284,71.86%,63.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
